TestExecutive(R) Version 5.0.17
SMU诊断通过  SMU Diagnostics Passed (Version 5)
 
17 JUL 17  10:49:46
C:\USERS\C919\DESKTOP\10102_WIT_P\GND1.RO
 

INP "Serial number" Y ser
SERIAL NUMBER
SERIAL NUMBER\10102_WIT_GND
SEL E:\TESTFILE\report\10102_WIT_GND.TXT
ACT E:\919UT.UT
  
C .1A <8R 0.1T 0.2S
  
STP
停止
测试引擎输入中断模式，按下前进继续
ENB DIG PAT DTB
  
*段线测试*
INP "请输入环境湿度湿度" Y ser
请输入环境湿度湿度
请输入环境湿度湿度\摄氏度：26.8 ；湿度：58% 
INP "开始" Y ser
开始
开始\
C SMU       0.100A               8.000    00.200S    00.100T
:      	   	      	00945	PASS 	 1.694    	OHM	GND
:      	CC 	38023 	     	      	         	   	2D-232-P1-4
:      	   	      	00945	PASS 	 1.692    	OHM	GND
:      	CC 	38026 	     	      	         	   	2D-232-P1-7
:      	   	      	00945	PASS 	 1.661    	OHM	GND
:      	CC 	41403 	     	      	         	   	3D-232-P1-4
:      	   	      	00945	PASS 	 1.708    	OHM	GND
:      	CC 	41406 	     	      	         	   	3D-232-P1-7
:      	   	      	00945	PASS 	 1.676    	OHM	GND
:      	CC 	21311 	     	      	         	   	U-23C-P1-A-B11
:      	   	      	00945	PASS 	 1.736    	OHM	GND
:      	CC 	38023 	     	      	         	   	2D-232-P1-4
:      	   	      	00945	PASS 	 1.637    	OHM	GND
:      	CC 	41403 	     	      	         	   	3D-232-P1-4
:      	   	      	00945	PASS 	 1.759    	OHM	GND
:      	CC 	21314 	     	      	         	   	U-23C-P1-A-C3
:      	   	      	00945	PASS 	 1.705    	OHM	GND
:      	CC 	21313 	     	      	         	   	U-23C-P1-A-C2
:      	   	      	00945	PASS 	 1.716    	OHM	GND
:      	CC 	21312 	     	      	         	   	U-23C-P1-A-C1
:      	   	      	00945	PASS 	 1.719    	OHM	GND
:      	CC 	21322 	     	      	         	   	U-23C-P1-A-C11
:      	   	      	00945	PASS 	 1.734    	OHM	GND
:      	CC 	21333 	     	      	         	   	U-23C-P1-A-D11
:      	   	      	00945	PASS 	 1.719    	OHM	GND
:      	CC 	21323 	     	      	         	   	U-23C-P1-A-D1
:      	   	      	00945	PASS 	 1.720    	OHM	GND
:      	CC 	21324 	     	      	         	   	U-23C-P1-A-D2
:      	   	      	00945	PASS 	 1.716    	OHM	GND
:      	CC 	21325 	     	      	         	   	U-23C-P1-A-D3
:      	   	      	00945	PASS 	 1.713    	OHM	GND
:      	CC 	35047 	     	      	         	   	1U-23D-P1-8
:      	   	      	00945	PASS 	 1.695    	OHM	GND
:      	CC 	35235 	     	      	         	   	1U-23D-P1-96
:      	   	      	00945	PASS 	 1.742    	OHM	GND
:      	CC 	36425 	     	      	         	   	3U-23D-P1-96
:      	   	      	00945	PASS 	 1.724    	OHM	GND
:      	CC 	36237 	     	      	         	   	3U-23D-P1-8
:      	   	      	00945	PASS 	 1.673    	OHM	GND
:      	CC 	36230 	     	      	         	   	3U-23D-P1-1
:      	   	      	00945	PASS 	 1.753    	OHM	GND
:      	CC 	35905 	     	      	         	   	2U-23D-P1-96
:      	   	      	00945	PASS 	 1.763    	OHM	GND
:      	CC 	35717 	     	      	         	   	2U-23D-P1-8
:      	   	      	00945	PASS 	 1.701    	OHM	GND
:      	CC 	35710 	     	      	         	   	2U-23D-P1-1
:      	   	      	00945	PASS 	 1.785    	OHM	GND
:      	CC 	35040 	     	      	         	   	1U-23D-P1-1
:      	   	      	00945	PASS 	 1.749    	OHM	GND
:      	CC 	35239 	     	      	         	   	1U-23D-P1-100
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	36429 	     	      	         	   	3U-23D-P1-100
:      	   	      	00945	PASS 	 1.670    	OHM	GND
:      	CC 	35909 	     	      	         	   	2U-23D-P1-100
:      	   	      	00945	PASS 	 1.733    	OHM	GND
:      	CC 	62704 	     	      	         	   	J-241-P14-B-1
:      	   	      	00945	PASS 	 1.775    	OHM	GND
:      	CC 	62602 	     	      	         	   	J-241-P19-B-3
:      	   	      	00945	PASS 	 1.770    	OHM	GND
:      	CC 	62827 	     	      	         	   	J-241-P20-B-5
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	62731 	     	      	         	   	J-241-P6-A-2
:      	   	      	00945	PASS 	 1.735    	OHM	GND
:      	CC 	60927 	     	      	         	   	J-241-P8-B-28
:      	   	      	00945	PASS 	 1.729    	OHM	GND
:      	CC 	61743 	     	      	         	   	J-241-P9-A-4
:      	   	      	00945	PASS 	 2.164    	OHM	GND
:      	CC 	66200 	     	      	         	   	J-242-P14-A-1
:      	   	      	00945	PASS 	 1.706    	OHM	GND
:      	CC 	65343 	     	      	         	   	J-242-P15-A-4
:      	   	      	00945	PASS 	 1.730    	OHM	GND
:      	CC 	65143 	     	      	         	   	J-242-P16-B-14
:      	   	      	00945	PASS 	 1.741    	OHM	GND
:      	CC 	64917 	     	      	         	   	J-242-P17-B-26
:      	   	      	00945	HIGH 	>30.00M   	OHM	GND
:      	CC 	64802 	     	      	         	   	J-242-P22-B-23
:      	   	      	00945	PASS 	 1.782    	OHM	GND
:      	CC 	65013 	     	      	         	   	J-242-P8-A-14
:      	   	      	00945	PASS 	 1.789    	OHM	GND
:      	CC 	65030 	     	      	         	   	J-242-P8-B-14
:      	   	      	00945	PASS 	 1.835    	OHM	GND
:      	CC 	13525 	     	      	         	   	J-243-P1-A-15
